id;cadastrado_em;modificado_em;excluido;codigo_host;data_nomeacao;data_termino;hist_distrito_id;hist_geral_id;hist_igreja_id;hist_orgao_id;hist_regiao_id;hist_secretaria_id;instituicao_id;pessoa_id;funcao_ministerial_id
3725;2017-05-16 16:27:09.555252+00;2019-05-24 16:20:47.169091+00;false;\0;01/01/2011;31/12/2012;1781;\0;2018;\0;17;\0;2018;1199;\0
3727;2017-05-16 16:28:47.165031+00;2020-10-28 18:14:31.396125+00;false;\0;05/07/2015;02/12/2018;1787;\0;2020;\0;17;\0;2020;1199;9
3737;2017-05-17 17:12:40.73901+00;2019-05-24 16:20:48.738004+00;false;\0;16/01/2009;10/12/2016;1786;\0;2038;\0;17;\0;2038;298;\0
3775;2017-06-27 18:08:00.123409+00;2020-12-16 15:27:34.298666+00;false;\0;27/11/2017;16/12/2020;1778;\0;2322;\0;24;\0;2322;1055;19
3731;2017-05-16 16:43:34.938366+00;2019-05-24 16:20:49.414159+00;false;\0;01/01/2008;30/12/2010;1781;\0;2018;\0;17;\0;2018;1121;19
3807;2017-07-05 18:43:41.500317+00;2020-12-16 17:32:49.163419+00;false;\0;12/10/2015;05/12/2020;1810;\0;\0;\0;25;\0;1810;450;6
3806;2017-07-05 18:43:14.095156+00;2020-12-16 17:32:59.020061+00;false;\0;12/10/2015;05/12/2020;1889;\0;\0;\0;25;\0;1889;450;6
3730;2017-05-16 16:42:44.812054+00;2019-05-24 16:20:51.956886+00;false;\0;30/11/1998;10/12/2000;1781;\0;2022;\0;17;\0;2022;1121;9
3760;2017-06-23 17:45:27.747668+00;2021-01-05 00:38:46.959021+00;false;\0;27/11/2016;04/01/2021;1776;\0;2206;\0;24;\0;2206;682;8
3649;2017-05-09 13:49:04.747853+00;2020-12-29 19:21:28.607458+00;false;\0;01/01/2017;12/12/2020;1807;\0;2344;\0;19;\0;2344;659;8
3761;2017-06-23 17:46:07.584719+00;2021-01-05 00:38:47.704564+00;false;\0;27/11/2016;04/01/2021;1776;\0;\0;\0;24;\0;1776;682;6
3762;2017-06-23 17:46:30.99872+00;2021-01-05 00:38:48.426228+00;false;\0;27/11/2016;04/01/2021;\0;\0;\0;\0;24;64;64;682;5
3756;2017-06-13 18:48:38.199943+00;2021-01-05 12:27:42.62816+00;false;\0;29/11/2014;11/12/2020;1760;\0;1998;\0;13;\0;1998;1051;19
3798;2017-06-29 13:29:27.309186+00;2021-01-11 17:53:27.596516+00;false;\0;17/12/2016;31/12/2020;1871;\0;2253;\0;23;\0;2253;1068;19
3800;2017-07-05 18:27:40.26629+00;2019-01-03 12:01:53.079058+00;false;\0;12/10/2015;08/12/2018;\0;\0;\0;\0;25;80;80;378;5
3809;2017-07-05 18:46:03.541708+00;2019-01-03 16:43:39.817159+00;false;\0;12/10/2015;07/12/2018;1848;\0;\0;\0;25;\0;1848;1435;6
3728;2017-05-16 16:31:00.697583+00;2019-01-04 14:01:10.661202+00;false;\0;10/12/2016;02/12/2018;1787;\0;2027;\0;17;\0;2027;874;19
3759;2017-06-14 21:55:45.544249+00;2019-02-04 15:23:52.42041+00;false;\0;01/01/2017;08/12/2018;1837;\0;\0;\0;19;\0;1837;1780;11
3799;2017-07-04 19:20:49.558882+00;2019-02-05 12:27:41.022921+00;false;\0;01/01/2017;08/12/2018;1835;\0;2465;\0;19;\0;2465;1790;24
3818;2017-07-12 18:21:52.192482+00;2017-07-12 18:21:52.192585+00;false;\0;10/12/2016;\0;1862;\0;\0;\0;18;\0;1862;132;25
821;2016-11-11 19:03:26.982791+00;2017-08-07 12:49:32.07022+00;false;871;19/12/2010;03/08/2017;1835;\0;2473;\0;19;\0;2473;965;\0
1103;2016-11-11 19:03:33.269388+00;2017-08-17 18:58:35.780625+00;false;1533;01/10/2011;01/01/2012;1841;\0;1948;\0;13;\0;1948;1025;\0
3817;2017-07-12 15:39:57.341711+00;2021-06-10 18:03:10.046054+00;false;\0;14/12/2002;12/12/2004;1862;\0;2137;\0;18;\0;2137;132;18
3819;2017-07-12 19:07:33.665417+00;2021-06-25 19:40:23.526201+00;false;\0;09/12/2007;05/12/2010;1796;\0;2130;\0;18;\0;2130;280;13
863;2016-11-11 19:03:27.874708+00;2017-08-31 19:45:12.371714+00;false;931;01/01/2011;\0;1758;\0;2245;\0;13;\0;2245;45;9
3824;2017-08-31 19:54:09.450144+00;2017-08-31 19:54:09.450178+00;false;\0;31/08/2017;\0;1838;\0;2006;\0;13;\0;2006;71;8
3828;2017-08-31 20:01:22.287108+00;2017-08-31 20:01:22.287143+00;false;\0;31/08/2017;\0;1775;\0;2442;\0;13;\0;2442;88;8
3815;2017-07-12 14:44:19.674605+00;2018-02-02 16:14:33.232889+00;true;\0;14/12/2014;\0;\0;\0;\0;2753;\0;\0;2753;274;9
3802;2017-07-05 18:30:11.18539+00;2018-02-01 18:36:23.966623+00;true;\0;03/12/2016;\0;1785;\0;\0;\0;25;\0;1785;419;6
3832;2017-09-12 18:41:21.202688+00;2017-09-12 18:41:21.202761+00;false;\0;12/09/2017;\0;1841;\0;1971;\0;13;\0;1971;34;10
3833;2017-09-12 18:47:04.463282+00;2017-09-12 18:47:04.463363+00;false;\0;12/09/2017;\0;1858;\0;2441;\0;13;\0;2441;37;8
3837;2017-09-13 18:10:55.703641+00;2017-09-13 18:10:55.703718+00;false;\0;13/09/2017;\0;1841;\0;1965;\0;13;\0;1965;620;9
3839;2017-09-13 18:18:40.735836+00;2017-09-13 18:18:40.735927+00;false;\0;13/09/2017;\0;2693;\0;1994;\0;13;\0;1994;538;8
895;2016-11-11 19:03:28.527606+00;2017-09-13 18:19:24.494329+00;false;973;06/01/2015;12/11/2011;1858;\0;1891;\0;13;\0;1891;1033;20
3840;2017-09-13 18:20:14.559263+00;2017-09-13 18:20:14.559301+00;false;\0;13/09/2017;\0;1761;\0;2319;\0;13;\0;2319;1034;9
3841;2017-09-13 18:21:47.901057+00;2017-09-13 18:22:22.352196+00;true;\0;13/09/2017;\0;1838;\0;2637;\0;13;\0;2637;541;18
3842;2017-09-13 18:22:54.642229+00;2017-09-13 18:22:54.642296+00;false;\0;13/09/2017;\0;1838;\0;2637;\0;13;\0;2637;633;18
3845;2017-09-13 18:28:00.911975+00;2017-09-13 18:28:00.912056+00;false;\0;13/09/2017;\0;1841;\0;1934;\0;13;\0;1934;641;9
3847;2017-09-13 18:32:02.052083+00;2017-09-13 18:32:02.052131+00;false;\0;13/09/2017;\0;1760;\0;1963;\0;13;\0;1963;652;10
499;2016-11-11 19:03:19.408205+00;2017-09-13 18:32:49.598943+00;false;446;11/12/2006;\0;1775;\0;2256;\0;13;\0;2256;653;8
3848;2017-09-13 18:35:43.92002+00;2017-09-13 18:35:43.920088+00;false;\0;13/09/2017;\0;1770;\0;2336;\0;13;\0;2336;661;8
474;2016-11-11 19:03:18.837322+00;2017-09-21 19:28:35.174432+00;false;412;11/12/2006;20/09/2017;2692;\0;2010;\0;13;\0;2010;553;\0
3854;2017-09-21 19:41:36.865616+00;2017-09-21 19:41:36.865743+00;false;\0;21/09/2017;\0;1838;\0;2214;\0;13;\0;2214;1038;9
263;2016-11-11 19:03:14.264424+00;2017-09-21 19:50:24.371648+00;false;2313;09/12/2012;\0;1841;\0;2002;\0;13;\0;2002;708;8
3857;2017-09-22 14:55:03.084048+00;2017-09-22 14:55:03.084139+00;false;\0;22/09/2017;\0;1766;\0;1926;\0;13;\0;1926;558;20
923;2016-11-11 19:03:29.182872+00;2017-09-22 15:06:11.72407+00;false;1007;01/01/2007;21/09/2017;1838;\0;2006;\0;13;\0;2006;732;\0
3861;2017-09-22 15:27:32.798462+00;2017-09-22 15:27:32.798496+00;false;\0;22/09/2017;\0;1760;\0;1963;\0;13;\0;1963;160;7
3032;2017-01-07 21:58:37.814188+00;2017-09-22 15:29:51.001954+00;true;\0;03/12/2016;20/09/2017;1861;\0;\0;\0;13;\0;1861;1553;25
3813;2017-07-05 18:58:17.57288+00;2018-12-26 16:45:55.922479+00;false;\0;03/12/2016;07/12/2018;1783;\0;2593;\0;25;\0;2593;1479;9
3801;2017-07-05 18:28:32.183221+00;2019-01-03 12:02:10.102083+00;false;\0;12/10/2015;08/12/2018;1822;\0;\0;\0;25;\0;1822;378;6
3812;2017-07-05 18:56:18.81965+00;2019-01-03 16:34:42.61556+00;false;\0;12/10/2015;07/12/2018;1810;\0;2305;\0;25;\0;2305;411;8
3751;2017-06-13 15:49:15.294973+00;2019-01-21 13:21:34.677983+00;false;\0;13/06/2017;31/12/2018;1858;\0;1961;\0;13;\0;1961;1056;8
2757;2016-11-11 19:04:09.437481+00;2022-07-14 18:55:10.238149+00;false;3497;01/01/2015;15/12/2018;2693;\0;1967;\0;13;\0;1967;1410;20
3838;2017-09-13 18:17:26.83861+00;2019-01-21 13:32:29.255398+00;false;\0;13/09/2017;31/12/2018;1761;\0;2232;\0;13;\0;2232;625;8
1196;2016-11-11 19:03:35.956951+00;2019-01-21 14:27:12.703619+00;false;1261;12/12/2008;31/12/2018;1758;\0;2275;\0;13;\0;2275;1376;8
3853;2017-09-21 19:38:21.3536+00;2019-01-21 14:28:58.020551+00;false;\0;21/09/2017;31/12/2018;1761;\0;2003;\0;13;\0;2003;1329;20
1909;2016-11-11 19:03:51.547726+00;2019-01-21 14:38:33.560287+00;false;2744;01/01/2013;31/12/2018;1760;\0;1954;\0;13;\0;1954;622;8
2428;2016-11-11 19:04:02.121927+00;2019-01-21 14:42:37.243947+00;false;3085;29/11/2014;31/12/2018;1777;\0;2335;\0;13;\0;2335;99;8
3830;2017-08-31 20:05:12.356467+00;2019-01-21 17:57:41.764155+00;false;\0;31/08/2017;31/12/2018;1760;\0;1996;\0;13;\0;1996;108;8
3844;2017-09-13 18:27:11.848529+00;2019-01-21 18:14:21.665351+00;false;\0;13/09/2017;31/12/2018;1858;\0;1925;\0;13;\0;1925;640;18
3835;2017-09-12 19:18:28.043886+00;2019-01-21 19:48:27.622067+00;false;\0;12/09/2017;15/12/2018;1779;\0;2695;\0;13;\0;2695;1031;9
3860;2017-09-22 15:14:44.664146+00;2019-01-21 19:56:40.495022+00;false;\0;22/09/2017;15/12/2018;1777;\0;2334;\0;13;\0;2334;736;8
2521;2016-11-11 19:04:04.035857+00;2019-05-24 16:20:44.04308+00;false;3191;29/11/2014;25/08/2017;1779;\0;1928;\0;13;\0;1928;1416;\0
2897;2016-11-11 19:04:12.489785+00;2021-01-05 12:39:05.841778+00;false;3681;20/12/2015;11/12/2020;1841;\0;2310;\0;13;\0;2310;1303;9
3843;2017-09-13 18:26:14.895142+00;2020-11-20 10:18:38.215382+00;false;\0;13/09/2017;\0;2692;\0;2803;\0;13;\0;2803;1035;19
2465;2016-11-11 19:04:02.904728+00;2020-11-20 10:19:19.410792+00;false;3133;29/11/2014;\0;1841;\0;2639;\0;13;\0;2639;1195;19
2660;2016-11-11 19:04:07.16933+00;2020-12-02 08:49:44.536128+00;false;3392;01/01/2015;\0;1760;\0;2223;\0;13;\0;2223;606;9
3831;2017-08-31 20:09:53.788548+00;2020-12-02 08:49:07.297184+00;false;\0;31/08/2017;\0;1841;\0;2353;\0;13;\0;2353;845;9
876;2016-11-11 19:03:28.144501+00;2020-12-16 14:40:05.284502+00;false;951;02/01/2011;12/12/2020;1838;\0;2214;\0;13;\0;2214;123;20
3859;2017-09-22 15:03:14.416099+00;2020-12-16 14:41:49.073009+00;false;\0;22/09/2017;12/12/2020;1761;\0;2624;\0;13;\0;2624;726;19
3811;2017-07-05 18:48:41.493251+00;2020-12-16 18:20:34.039351+00;true;\0;12/10/2015;\0;1890;\0;\0;\0;25;\0;1890;447;6
3814;2017-07-05 18:59:36.549695+00;2020-12-16 18:25:06.824557+00;false;\0;03/12/2016;05/12/2020;1783;\0;2092;\0;25;\0;2092;392;9
3850;2017-09-21 19:02:58.137076+00;2020-12-16 18:30:10.194697+00;false;\0;21/09/2017;11/12/2020;1758;\0;2542;\0;13;\0;2542;1197;19
3803;2017-07-05 18:30:39.439266+00;2020-12-16 18:33:00.062772+00;false;\0;03/12/2016;08/12/2018;\0;\0;\0;\0;25;72;72;419;5
2095;2016-11-11 19:03:55.529771+00;2020-12-16 18:33:13.268168+00;false;2513;29/11/2012;11/12/2020;1758;\0;2311;\0;13;\0;2311;1192;19
2055;2016-11-11 19:03:54.68578+00;2021-01-04 13:59:30.747891+00;false;2459;02/01/2013;11/12/2020;1760;\0;2211;\0;13;\0;2211;1098;5
2471;2016-11-11 19:04:03.026311+00;2021-01-04 14:27:00.210907+00;false;3139;05/01/2015;11/12/2020;1861;\0;2259;\0;13;\0;2259;125;8
1405;2016-11-11 19:03:40.556546+00;2019-02-08 21:30:48.041331+00;false;1530;12/01/2011;\0;1858;\0;1891;\0;13;\0;1891;933;8
323;2016-11-11 19:03:15.552554+00;2017-09-25 12:03:14.228124+00;false;245;13/12/2002;01/09/2017;1818;\0;2314;\0;23;\0;2314;86;\0
3865;2017-09-27 14:56:41.808106+00;2017-09-27 14:56:41.808268+00;false;\0;27/09/2017;\0;1861;\0;2230;\0;13;\0;2230;1551;23
3867;2017-09-27 15:02:08.948419+00;2017-09-27 15:02:08.948557+00;false;\0;27/09/2017;\0;2691;\0;2532;\0;13;\0;2532;1190;9
2758;2016-11-11 19:04:09.45966+00;2023-02-01 16:08:52.645328+00;false;3498;08/12/2013;07/12/2020;1760;\0;1963;\0;13;\0;1963;1377;10
3846;2017-09-13 18:31:22.908485+00;2023-02-06 14:47:13.766093+00;false;\0;13/09/2017;03/12/2022;2802;\0;2238;\0;13;\0;2238;648;8
3856;2017-09-21 19:59:17.76113+00;2023-02-06 14:47:47.82406+00;false;\0;21/09/2017;03/12/2022;1861;\0;2278;\0;13;\0;2278;1;8
2310;2016-11-11 19:03:59.840445+00;2023-02-06 14:51:00.482084+00;false;2892;02/12/2012;03/12/2022;2802;\0;2251;\0;13;\0;2251;62;19
3849;2017-09-13 18:39:41.282398+00;2023-02-15 19:34:43.375281+00;false;\0;13/09/2017;02/12/2022;1777;\0;2296;\0;13;\0;2296;1158;19
3825;2017-08-31 19:56:02.208241+00;2023-02-15 19:36:28.769457+00;false;\0;31/08/2017;02/12/2022;1838;\0;2443;\0;13;\0;2443;81;19
3826;2017-08-31 19:59:34.794717+00;2023-02-16 19:00:01.470024+00;false;\0;31/08/2017;02/12/2022;2865;\0;2002;\0;13;\0;2002;85;10
3855;2017-09-21 19:53:54.420812+00;2023-02-16 20:05:40.806986+00;false;\0;21/09/2017;02/12/2022;1779;\0;2248;\0;13;\0;2248;714;8
2609;2016-11-11 19:04:05.951349+00;2023-02-28 19:35:20.803933+00;false;3325;14/12/2014;02/12/2022;1777;\0;2010;\0;13;\0;2010;1411;19
986;2016-11-11 19:03:30.692984+00;2023-03-02 18:40:52.896324+00;false;2693;05/01/2013;11/12/2020;1858;\0;2538;\0;13;\0;2538;1212;9
3834;2017-09-12 18:50:59.121831+00;2023-03-13 19:40:17.598423+00;false;\0;12/09/2017;02/12/2022;1770;\0;2001;\0;13;\0;2001;58;8
2620;2016-11-11 19:04:06.213679+00;2023-03-13 20:23:40.073274+00;false;3336;12/06/2014;\0;2698;\0;2458;\0;13;\0;2458;949;8
1785;2016-11-11 19:03:48.676053+00;2024-01-15 16:42:29.599498+00;false;2050;10/01/2011;01/12/2023;1775;\0;2339;\0;13;\0;2339;1030;9
1112;2016-11-11 19:03:33.474812+00;2024-02-08 17:46:29.774895+00;false;1160;10/01/2010;02/12/2023;1775;\0;2261;\0;13;\0;2261;931;9
3868;2017-09-27 15:05:52.609657+00;2017-09-27 15:05:52.609768+00;false;\0;27/09/2017;\0;1758;\0;2276;\0;13;\0;2276;43;8
168;2016-11-11 19:03:12.295934+00;2017-09-28 18:37:23.537795+00;false;64;13/12/2002;27/09/2017;2692;\0;2209;\0;13;\0;2209;559;\0
413;2016-11-11 19:03:17.485971+00;2017-09-28 18:38:16.559585+00;false;345;15/12/2004;20/09/2017;1838;\0;1997;\0;13;\0;1997;724;\0
3877;2017-09-28 19:02:00.537191+00;2017-09-28 19:02:00.537231+00;false;\0;28/09/2017;\0;1758;\0;2276;\0;13;\0;2276;1485;23
3882;2017-09-28 19:43:17.653946+00;2017-09-28 19:43:17.654027+00;false;\0;28/09/2017;\0;1758;\0;2215;\0;13;\0;2215;1798;23
3883;2017-09-28 19:46:00.102481+00;2017-09-28 19:46:00.102543+00;false;\0;28/09/2017;\0;2693;\0;2694;\0;13;\0;2694;1799;19
3886;2017-09-28 19:57:52.141095+00;2017-09-28 19:57:52.1412+00;false;\0;28/09/2017;\0;1841;\0;2697;\0;13;\0;2697;1802;19
3836;2017-09-12 19:22:50.191809+00;2018-03-13 21:25:54.096728+00;false;\0;12/09/2017;31/12/2017;1838;\0;2228;\0;13;\0;2228;1437;10
3889;2017-09-28 20:07:57.990874+00;2017-09-28 20:07:57.990954+00;false;\0;28/09/2017;\0;2691;\0;2638;\0;13;\0;2638;1805;19
3890;2017-09-28 20:12:25.037325+00;2017-09-28 20:12:33.994959+00;true;\0;28/09/2017;\0;2691;\0;2638;\0;13;\0;2638;1805;19
3891;2017-09-28 20:16:20.74446+00;2017-09-28 20:16:20.74456+00;false;\0;28/09/2017;\0;1838;\0;2228;\0;13;\0;2228;1806;23
3895;2017-09-29 14:25:16.849684+00;2017-09-29 14:25:16.849754+00;false;\0;29/09/2017;\0;1761;\0;\0;\0;13;\0;1761;1811;25
3896;2017-09-29 14:28:14.472836+00;2017-09-29 14:28:14.472902+00;false;\0;29/09/2017;\0;1760;\0;2478;\0;13;\0;2478;1812;19
3897;2017-09-29 14:30:42.751885+00;2017-09-29 14:30:42.751918+00;false;\0;29/09/2017;\0;1760;\0;2562;\0;13;\0;2562;1813;19
1139;2016-11-11 19:03:34.157572+00;2017-10-18 13:59:20.401685+00;false;1194;01/01/2011;30/03/2016;1765;\0;1955;\0;23;\0;1955;737;\0
3827;2017-08-31 20:00:41.959607+00;2017-10-26 14:07:49.656971+00;false;\0;31/08/2017;\0;2698;\0;2458;\0;13;\0;2458;1209;18
3358;2017-02-20 17:04:58.58664+00;2017-11-01 13:32:40.067189+00;false;\0;17/12/2016;01/10/2017;1768;\0;\0;\0;23;\0;1768;723;24
3905;2018-01-18 13:41:59.516418+00;2018-01-18 13:41:59.516483+00;false;\0;10/12/2017;\0;1778;\0;2620;\0;24;\0;2620;609;18
3906;2018-01-22 13:06:58.211345+00;2018-01-22 13:06:58.211393+00;false;\0;03/12/2017;\0;1759;\0;\0;\0;23;\0;1759;1822;11
3230;2017-01-26 16:08:16.731562+00;2018-01-22 13:07:50.395227+00;false;\0;17/12/2016;02/12/2017;1759;\0;2210;\0;23;\0;2210;1382;20
3422;2017-03-03 17:35:39.382644+00;2018-01-22 13:10:56.618683+00;false;\0;17/12/2016;02/12/2017;1762;\0;2250;\0;23;\0;2250;3;8
2179;2016-11-11 19:03:57.22923+00;2018-01-22 13:14:31.673154+00;false;2641;01/01/2013;02/12/2017;1873;\0;2479;\0;23;\0;2479;842;\0
3912;2018-01-22 13:26:00.331755+00;2018-01-22 13:26:00.331807+00;false;\0;10/12/2012;02/12/2017;1771;\0;2307;\0;23;\0;2307;1823;20
3914;2018-01-22 13:41:35.84819+00;2018-01-22 13:41:35.84823+00;false;\0;07/12/2014;02/12/2017;1764;\0;\0;\0;23;\0;1764;632;25
3349;2017-02-20 16:46:19.90365+00;2018-01-22 13:46:23.959293+00;false;\0;17/12/2016;02/12/2017;1840;\0;2506;\0;23;\0;2506;1288;19
584;2016-11-11 19:03:21.314772+00;2018-01-22 13:53:09.697205+00;false;2300;09/12/2012;06/12/2014;1762;\0;2250;\0;23;\0;2250;716;\0
3922;2018-01-22 13:55:14.52462+00;2018-01-22 13:55:14.524654+00;false;\0;03/12/2017;\0;1762;\0;2302;\0;23;\0;2302;630;19
3923;2018-01-22 13:56:24.776953+00;2018-01-22 13:56:24.776997+00;false;\0;03/12/2017;\0;1762;\0;2014;\0;23;\0;2014;1391;19
940;2016-11-11 19:03:29.583953+00;2018-01-22 13:56:56.915005+00;false;3090;07/12/2014;02/12/2017;1829;\0;1943;\0;23;\0;1943;63;\0
3924;2018-01-22 13:57:27.112156+00;2018-01-22 13:57:27.112187+00;false;\0;03/12/2017;\0;1762;\0;2250;\0;23;\0;2250;63;18
3927;2018-01-29 19:58:13.150133+00;2018-01-29 19:58:13.150166+00;false;\0;21/06/2017;\0;1775;\0;2269;\0;13;\0;2269;1708;9
2530;2016-11-11 19:04:04.209536+00;2018-01-30 11:55:20.356722+00;false;3201;13/12/2014;22/08/2017;1820;\0;2106;\0;25;\0;2106;1451;20
3903;2017-12-06 14:11:43.262023+00;2018-12-14 13:14:55.775884+00;false;\0;01/01/2017;08/12/2018;1885;\0;2672;\0;19;\0;2672;5;9
3915;2018-01-22 13:42:27.472691+00;2018-11-28 12:27:55.653752+00;false;\0;03/12/2017;01/01/2017;1771;\0;\0;\0;23;\0;1771;632;25
3921;2018-01-22 13:53:41.249532+00;2018-11-29 11:40:34.322827+00;false;\0;07/12/2014;21/11/2018;1762;\0;2221;\0;23;\0;2221;716;8
3909;2018-01-22 13:14:56.060387+00;2018-11-29 12:40:37.323323+00;false;\0;01/01/2018;19/09/2018;1829;\0;\0;\0;23;\0;1829;842;25
3907;2018-01-22 13:08:22.617843+00;2018-12-31 07:30:11.231888+00;false;\0;03/12/2017;31/12/2018;1759;\0;\0;\0;23;\0;1759;1382;25
3928;2018-01-30 11:51:25.095101+00;2019-01-03 11:44:09.781931+00;false;\0;15/12/2017;08/12/2018;1822;\0;2078;\0;25;\0;2078;464;11
3929;2018-01-30 11:57:45.118093+00;2019-01-03 11:48:28.624059+00;false;\0;15/12/2017;08/12/2018;2723;\0;2070;\0;25;\0;2070;879;20
3904;2018-01-05 15:51:49.625439+00;2019-01-08 13:15:14.303807+00;false;\0;01/01/2018;15/12/2018;1759;\0;2756;\0;23;\0;2756;1380;19
3910;2018-01-22 13:16:58.896562+00;2019-01-08 17:08:18.469378+00;false;\0;03/12/2017;15/12/2018;1818;\0;1983;\0;23;\0;1983;1702;20
3872;2017-09-28 14:01:15.36551+00;2019-01-21 17:54:16.336864+00;false;\0;28/09/2017;31/12/2018;1761;\0;\0;\0;13;\0;1761;713;6
3888;2017-09-28 20:05:00.965715+00;2019-01-21 17:55:56.348306+00;false;\0;28/09/2017;31/12/2018;1761;\0;2238;\0;13;\0;2238;1804;20
3863;2017-09-22 15:40:39.112548+00;2019-01-21 17:58:53.261283+00;false;\0;22/09/2017;31/12/2018;1761;\0;2232;\0;13;\0;2232;780;20
3874;2017-09-28 18:56:21.276528+00;2019-01-21 18:10:45.409249+00;false;\0;28/09/2017;31/12/2018;1779;\0;1928;\0;13;\0;1928;1367;20
3898;2017-09-29 14:33:52.20024+00;2019-01-21 18:12:48.635538+00;false;\0;29/09/2017;31/12/2018;1858;\0;2265;\0;13;\0;2265;1814;20
3862;2017-09-22 15:36:31.613213+00;2019-01-21 18:31:56.131969+00;false;\0;22/09/2017;31/12/2018;1760;\0;2563;\0;13;\0;2563;1247;19
3875;2017-09-28 18:58:47.371231+00;2019-01-21 18:45:56.148349+00;false;\0;28/09/2017;15/12/2018;1760;\0;2563;\0;13;\0;2563;1139;24
3893;2017-09-29 14:20:46.536953+00;2019-01-21 19:40:39.89101+00;false;\0;29/09/2017;15/12/2018;1841;\0;1965;\0;13;\0;1965;1809;20
3880;2017-09-28 19:21:18.776059+00;2019-01-21 19:43:45.071039+00;false;\0;28/09/2017;15/12/2018;1841;\0;2353;\0;13;\0;2353;1796;20
2868;2016-11-11 19:04:11.784506+00;2019-01-21 19:54:19.276917+00;false;3632;06/09/2015;15/12/2018;2693;\0;1967;\0;13;\0;1967;907;8
3873;2017-09-28 14:18:02.283681+00;2019-01-21 19:58:16.384822+00;false;\0;28/09/2017;15/12/2018;1766;\0;\0;\0;13;\0;1766;570;6
3624;2017-05-08 13:07:11.460931+00;2019-02-05 12:34:21.234794+00;false;\0;01/01/2017;08/12/2018;1807;\0;2391;\0;19;\0;2391;1152;19
3913;2018-01-22 13:26:37.491573+00;2019-02-05 14:10:35.294272+00;false;\0;03/12/2017;15/12/2018;1840;\0;1903;\0;23;\0;1903;1823;20
3917;2018-01-22 13:45:47.094515+00;2019-02-05 16:28:22.123543+00;false;\0;03/01/2018;15/12/2018;1871;\0;1919;\0;23;\0;1919;599;20
3852;2017-09-21 19:30:47.078848+00;2019-09-09 19:48:56.173508+00;false;\0;21/09/2017;09/09/2019;2691;\0;2268;\0;13;\0;2268;1531;10
3864;2017-09-22 15:46:44.578981+00;2020-06-22 14:03:52.64137+00;false;\0;22/09/2017;30/03/2020;2691;\0;2638;\0;13;\0;2638;789;20
3235;2017-01-27 12:02:42.180129+00;2019-09-17 12:46:02.354141+00;false;\0;07/12/2014;02/12/2017;1759;\0;1932;\0;23;\0;1932;1380;20
3876;2017-09-28 19:00:30.709532+00;2019-09-25 13:32:42.395676+00;false;\0;28/09/2017;25/09/2019;2693;\0;1967;\0;13;\0;1967;1016;24
3932;2018-01-30 12:08:32.523844+00;2019-12-25 04:16:05.413172+00;false;\0;15/12/2017;31/08/2019;1876;\0;2598;\0;25;\0;2598;401;9
3930;2018-01-30 12:01:37.068263+00;2019-12-25 12:55:03.704515+00;false;\0;15/12/2017;13/12/2019;2723;\0;2555;\0;25;\0;2555;1276;19
3911;2018-01-22 13:18:39.822621+00;2020-01-15 17:32:47.465559+00;false;\0;03/01/2018;31/12/2019;1769;\0;1894;\0;23;\0;1894;1347;20
3870;2017-09-28 13:16:12.951589+00;2020-11-19 21:08:24.388504+00;false;\0;28/09/2017;14/12/2018;1761;\0;2003;\0;13;\0;2003;713;6
3878;2017-09-28 19:10:08.411974+00;2020-12-01 13:43:08.13552+00;false;\0;28/09/2017;15/05/2020;2692;\0;\0;\0;13;\0;2692;1794;25
3902;2017-10-26 14:22:34.004765+00;2020-12-02 08:44:18.08973+00;true;\0;26/10/2017;\0;1760;\0;\0;\0;13;\0;1760;147;4
3871;2017-09-28 13:21:30.446879+00;2020-12-02 08:44:31.681032+00;true;\0;28/09/2017;\0;1760;\0;\0;\0;13;\0;1760;147;6
3887;2017-09-28 20:01:26.965276+00;2020-12-16 14:01:53.408896+00;false;\0;28/09/2017;12/12/2020;1760;\0;2563;\0;13;\0;2563;1803;23
3900;2017-10-26 13:56:52.540067+00;2020-12-16 14:04:44.402528+00;false;\0;26/10/2017;12/12/2020;1760;\0;1963;\0;13;\0;1963;1808;23
3869;2017-09-28 13:14:32.553939+00;2021-01-05 12:10:02.737943+00;false;\0;28/09/2017;11/12/2020;1770;\0;2309;\0;13;\0;2309;711;7
3851;2017-09-21 19:27:15.556267+00;2021-01-05 12:24:46.707288+00;false;\0;03/12/2016;11/12/2020;1760;\0;2005;\0;13;\0;2005;165;9
3926;2018-01-22 14:01:04.196191+00;2021-01-11 18:47:24.630656+00;false;\0;07/12/2014;31/12/2020;\0;\0;\0;\0;23;86;86;694;11
3925;2018-01-22 13:59:58.536845+00;2021-01-11 18:49:38.992092+00;false;\0;07/12/2014;31/12/2020;\0;\0;\0;\0;23;86;86;542;18
91;2016-11-11 19:02:43.836008+00;2019-02-18 14:43:09.202834+00;false;\0;01/01/2017;08/12/2018;1804;\0;\0;\0;19;\0;1804;755;11
3942;2018-01-30 14:32:33.628403+00;2018-01-30 14:32:33.628488+00;false;\0;03/12/2016;20/09/2017;1890;\0;2619;\0;25;\0;2619;1730;9
1252;2016-11-11 19:03:37.264529+00;2018-01-30 13:46:23.153645+00;false;1343;01/01/2007;31/12/2014;1882;\0;2068;\0;25;\0;2068;341;9
1259;2016-11-11 19:03:37.419813+00;2018-01-30 13:49:13.94707+00;false;1350;01/01/2013;\0;1876;\0;2414;\0;25;\0;2414;1101;19
