id;cadastrado_em;modificado_em;excluido;data_hora;total_entradas;total_saidas;saldo_anterior;saldo_final;estorno;auditado;caixa_id;instituicao_id;ano;mes;total_transf_entradas;total_transf_saidas;aux_data_hora;aux_saldo_anterior;aux_saldo_final;aux_total_entradas;aux_total_saidas;aux_total_transf_entradas;aux_total_transf_saidas
211943;2024-01-09 17:49:44.146136+00;2024-01-09 17:49:44.146183+00;false;2023-12-01 03:00:00+00;16905,64;17330,57;5387,65;4962,72;false;false;2571;2532;2023;12;0;0;\0;0;0;0;0;0;0
211944;2024-01-09 18:41:57.772999+00;2024-01-09 18:41:57.773047+00;false;2023-12-01 03:00:00+00;19946,9;20666,57;12423,27;11703,6;false;false;2298;2259;2023;12;0;0;\0;0;0;0;0;0;0
211945;2024-01-09 18:41:57.789824+00;2024-01-09 18:41:57.789873+00;false;2023-12-01 03:00:00+00;905,25;1169,56;1135,18;870,87;false;false;3102;2259;2023;12;0;0;\0;0;0;0;0;0;0
211946;2024-01-09 18:41:57.802501+00;2024-01-09 18:41:57.802584+00;false;2023-12-01 03:00:00+00;243;230;2,3;15,3;false;false;5427;2259;2023;12;0;0;\0;0;0;0;0;0;0
211963;2024-01-09 19:51:45.810329+00;2024-01-09 19:51:45.810373+00;false;2023-12-01 03:00:00+00;17169,15;17355,1;213,77;27,82;false;false;2077;2038;2023;12;0;0;\0;0;0;0;0;0;0
211964;2024-01-09 20:00:36.324412+00;2024-01-09 20:00:36.324447+00;false;2023-12-01 03:00:00+00;8820,35;6949,41;6,69;1877,63;false;false;2411;2372;2023;12;0;0;\0;0;0;0;0;0;0
211980;2024-01-09 20:13:46.9251+00;2024-01-09 20:13:46.925152+00;false;2023-12-01 03:00:00+00;6230,1;5828,61;0;401,49;false;false;2549;2510;2023;12;0;0;\0;0;0;0;0;0;0
211981;2024-01-09 20:17:00.879323+00;2024-01-09 20:17:00.879358+00;false;2023-12-01 03:00:00+00;3972,47;3874,39;41,44;139,52;false;false;2392;2353;2023;12;0;0;\0;0;0;0;0;0;0
211982;2024-01-09 20:17:00.888623+00;2024-01-09 20:17:00.888669+00;false;2023-12-01 03:00:00+00;21010,08;19696,49;2207,16;3520,75;false;false;4079;2353;2023;12;0;0;\0;0;0;0;0;0;0
211983;2024-01-09 20:17:00.897214+00;2024-01-09 20:17:00.897258+00;false;2023-12-01 03:00:00+00;3813;3237,23;3845,95;4421,72;false;false;4252;2353;2023;12;0;0;\0;0;0;0;0;0;0
211984;2024-01-09 20:17:00.905814+00;2024-01-09 20:17:00.905854+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3464;2353;2023;12;0;0;\0;0;0;0;0;0;0
211985;2024-01-09 20:17:00.913255+00;2024-01-09 20:17:00.913282+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;6132;2353;2023;12;0;0;\0;0;0;0;0;0;0
211991;2024-01-09 20:42:19.189731+00;2024-01-09 20:42:19.18978+00;false;2023-12-01 03:00:00+00;38729,94;35950,18;4669,44;7449,2;false;false;2196;2157;2023;12;0;0;\0;0;0;0;0;0;0
211992;2024-01-09 20:42:19.201698+00;2024-01-09 20:42:19.201748+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3355;2157;2023;12;0;0;\0;0;0;0;0;0;0
211993;2024-01-09 21:06:38.825634+00;2024-01-09 21:06:38.82568+00;false;2023-12-01 03:00:00+00;12543,28;14224,69;8257,11;6575,7;false;false;2193;2154;2023;12;0;0;\0;0;0;0;0;0;0
211994;2024-01-09 21:06:38.834259+00;2024-01-09 21:06:38.834301+00;false;2023-12-01 03:00:00+00;100;0;2828,23;2928,23;false;false;4696;2154;2023;12;0;0;\0;0;0;0;0;0;0
211997;2024-01-09 21:43:16.662689+00;2024-01-09 21:43:16.66274+00;false;2023-12-01 03:00:00+00;44513,2;66008,96;8126,79;588,19;false;false;1987;1948;2023;12;67757,16;53800;\0;0;0;0;0;0;0
211998;2024-01-09 21:43:16.672817+00;2024-01-09 21:43:16.672856+00;false;2023-12-01 03:00:00+00;6847,15;6021,21;22654,64;23,42;false;false;2932;1948;2023;12;30300;53757,16;\0;0;0;0;0;0;0
211999;2024-01-09 21:43:16.680533+00;2024-01-09 21:43:16.680573+00;false;2023-12-01 03:00:00+00;0;0;0;9500;false;false;3945;1948;2023;12;23500;14000;\0;0;0;0;0;0;0
212000;2024-01-09 21:52:47.822435+00;2024-01-09 21:52:47.822479+00;false;2023-12-01 03:00:00+00;2655,7;3090,64;1228,32;793,38;false;false;5061;2774;2023;12;0;0;\0;0;0;0;0;0;0
212001;2024-01-09 21:54:29.621661+00;2024-01-09 21:54:29.621696+00;false;2023-12-01 03:00:00+00;6576;6075,32;3857,7;4358,38;false;false;5352;2808;2023;12;0;0;\0;0;0;0;0;0;0
212003;2024-01-09 22:17:58.073749+00;2024-01-09 22:17:58.073797+00;false;2023-12-01 03:00:00+00;8849,53;9285,04;1332,78;2897,27;false;false;2287;2248;2023;12;2000;0;\0;0;0;0;0;0;0
212004;2024-01-09 22:17:58.084338+00;2024-01-09 22:17:58.084381+00;false;2023-12-01 03:00:00+00;2064,3;616,45;2161,79;1609,64;false;false;3523;2248;2023;12;0;2000;\0;0;0;0;0;0;0
212005;2024-01-09 22:19:11.16679+00;2024-01-09 22:19:11.167002+00;false;2023-12-01 03:00:00+00;27350,01;18586,92;11537,23;20300,32;false;false;6175;2868;2023;12;0;0;\0;0;0;0;0;0;0
212006;2024-01-09 22:37:26.675622+00;2024-01-09 22:37:26.675655+00;false;2023-12-01 03:00:00+00;13111,4;14964,47;5296,32;3443,25;false;false;2681;2642;2023;12;0;0;\0;0;0;0;0;0;0
212007;2024-01-09 22:37:26.684711+00;2024-01-09 22:37:26.684742+00;false;2023-12-01 03:00:00+00;260,4;450,9;1051,05;860,55;false;false;4207;2642;2023;12;0;0;\0;0;0;0;0;0;0
212008;2024-01-09 22:37:26.690864+00;2024-01-09 22:37:26.69089+00;false;2023-12-01 03:00:00+00;1590;1200;754,65;1144,65;false;false;4208;2642;2023;12;0;0;\0;0;0;0;0;0;0
212009;2024-01-09 22:40:47.931333+00;2024-01-09 22:40:47.931367+00;false;2023-12-01 03:00:00+00;5425,4;5348,83;428,35;504,92;false;false;2440;2401;2023;12;0;0;\0;0;0;0;0;0;0
212010;2024-01-09 22:40:47.941214+00;2024-01-09 22:40:47.941274+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3755;2401;2023;12;0;0;\0;0;0;0;0;0;0
212011;2024-01-09 22:40:47.949525+00;2024-01-09 22:40:47.949564+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3884;2401;2023;12;0;0;\0;0;0;0;0;0;0
212012;2024-01-09 22:40:47.956787+00;2024-01-09 22:40:47.956831+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4425;2401;2023;12;0;0;\0;0;0;0;0;0;0
212013;2024-01-09 22:40:47.963722+00;2024-01-09 22:40:47.963756+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4426;2401;2023;12;0;0;\0;0;0;0;0;0;0
212047;2024-01-09 22:53:30.61102+00;2024-01-09 22:53:30.611065+00;false;2023-12-01 03:00:00+00;2431,9;7000,07;5485,45;917,28;false;false;2342;2303;2023;12;0;0;\0;0;0;0;0;0;0
212048;2024-01-09 22:53:30.619933+00;2024-01-09 22:53:30.619972+00;false;2023-12-01 03:00:00+00;1488;3278,71;698,95;495,04;false;false;6174;2303;2023;12;1586,8;0;\0;0;0;0;0;0;0
212049;2024-01-09 22:53:30.626476+00;2024-01-09 22:53:30.626508+00;false;2023-12-01 03:00:00+00;3686,95;2394,58;206,51;1498,88;false;false;6241;2303;2023;12;0;0;\0;0;0;0;0;0;0
212050;2024-01-09 22:53:30.634604+00;2024-01-09 22:53:30.634633+00;false;2023-12-01 03:00:00+00;2450,55;600;1593,31;1857,06;false;false;6242;2303;2023;12;0;1586,8;\0;0;0;0;0;0;0
212087;2024-01-09 23:08:15.457051+00;2024-01-09 23:08:15.457101+00;false;2023-12-01 03:00:00+00;14707,15;12400,04;21080;16957,11;false;false;2045;2006;2023;12;0;6430;\0;0;0;0;0;0;0
212088;2024-01-09 23:08:15.46599+00;2024-01-09 23:08:15.466022+00;false;2023-12-01 03:00:00+00;2013;0;31319,73;39762,73;false;false;4070;2006;2023;12;6430;0;\0;0;0;0;0;0;0
212089;2024-01-09 23:08:15.472786+00;2024-01-09 23:08:15.472817+00;false;2023-12-01 03:00:00+00;0;0;3,5;3,5;false;false;6047;2006;2023;12;0;0;\0;0;0;0;0;0;0
212132;2024-01-09 23:26:45.323235+00;2024-01-09 23:26:45.323297+00;false;2023-12-01 03:00:00+00;2153,15;1062;819,45;412,5;false;false;2514;2475;2023;12;0;1498,1;\0;0;0;0;0;0;0
212133;2024-01-09 23:26:45.339313+00;2024-01-09 23:26:45.339355+00;false;2023-12-01 03:00:00+00;13589,98;7482,42;4812,69;12418,35;false;false;5717;2475;2023;12;1498,1;0;\0;0;0;0;0;0;0
212134;2024-01-09 23:26:45.34889+00;2024-01-09 23:26:45.34894+00;false;2023-12-01 03:00:00+00;0;0;3493,32;3493,32;false;false;5718;2475;2023;12;0;0;\0;0;0;0;0;0;0
212135;2024-01-09 23:28:56.811599+00;2024-01-09 23:28:56.811633+00;false;2023-12-01 03:00:00+00;3611,6;3611,6;4,33;4,33;false;false;2456;2417;2023;12;0;0;\0;0;0;0;0;0;0
212136;2024-01-09 23:28:56.820275+00;2024-01-09 23:28:56.82031+00;false;2023-12-01 03:00:00+00;2991,3;2991,3;0;0;false;false;6233;2417;2023;12;0;0;\0;0;0;0;0;0;0
212137;2024-01-09 23:28:56.825964+00;2024-01-09 23:28:56.825987+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4152;2417;2023;12;0;0;\0;0;0;0;0;0;0
212138;2024-01-09 23:28:56.831306+00;2024-01-09 23:28:56.831331+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4197;2417;2023;12;0;0;\0;0;0;0;0;0;0
212139;2024-01-09 23:28:56.836996+00;2024-01-09 23:28:56.837026+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;5804;2417;2023;12;0;0;\0;0;0;0;0;0;0
212140;2024-01-09 23:28:56.842719+00;2024-01-09 23:28:56.842746+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;5853;2417;2023;12;0;0;\0;0;0;0;0;0;0
212141;2024-01-09 23:33:39.194313+00;2024-01-09 23:33:39.19436+00;false;2023-12-01 03:00:00+00;32791,6;34590,6;27785,7;25986,7;false;false;2007;1968;2023;12;0;0;\0;0;0;0;0;0;0
212142;2024-01-09 23:33:39.202392+00;2024-01-09 23:33:39.202454+00;false;2023-12-01 03:00:00+00;3013,25;2779,25;148,68;382,68;false;false;3029;1968;2023;12;0;0;\0;0;0;0;0;0;0
212143;2024-01-09 23:38:38.674365+00;2024-01-09 23:38:38.6744+00;false;2023-12-01 03:00:00+00;7198,67;6149,2;4282,46;5331,93;false;false;2574;2535;2023;12;0;0;\0;0;0;0;0;0;0
212144;2024-01-09 23:38:38.68231+00;2024-01-09 23:38:38.682349+00;false;2023-12-01 03:00:00+00;2401,03;2332,41;3114,41;3183,03;false;false;6162;2535;2023;12;0;0;\0;0;0;0;0;0;0
212145;2024-01-09 23:53:10.837439+00;2024-01-09 23:53:10.837486+00;false;2023-12-01 03:00:00+00;25382,86;29824,96;44617,2;40175,1;false;false;2248;2209;2023;12;0;0;\0;0;0;0;0;0;0
212183;2024-01-10 00:42:07.395928+00;2024-01-10 00:42:07.395973+00;false;2023-12-01 03:00:00+00;10677,11;8433,35;1479,88;3723,64;false;false;2492;2453;2023;12;0;0;\0;0;0;0;0;0;0
212230;2024-01-10 00:56:06.234455+00;2024-01-10 00:56:06.23449+00;false;2023-12-01 03:00:00+00;43270,72;42833,24;33,17;470,65;false;false;2461;2422;2023;12;0;0;\0;0;0;0;0;0;0
212240;2024-01-10 01:01:27.001168+00;2024-01-10 01:01:27.001214+00;false;2023-12-01 03:00:00+00;0;3327,02;14695,68;11368,66;false;false;105;66;2023;12;0;0;\0;0;0;0;0;0;0
212241;2024-01-10 01:06:15.528678+00;2024-01-10 01:06:15.528723+00;false;2023-12-01 03:00:00+00;14930,09;14617,05;170,15;483,19;false;false;2055;2016;2023;12;0;0;\0;0;0;0;0;0;0
212242;2024-01-10 01:20:23.48381+00;2024-01-10 01:20:23.483842+00;false;2023-12-01 03:00:00+00;4414,04;4416,33;10,63;8,34;false;false;2605;2566;2023;12;0;0;\0;0;0;0;0;0;0
212243;2024-01-10 01:20:23.491488+00;2024-01-10 01:20:23.491517+00;false;2023-12-01 03:00:00+00;0;0;0,01;0,01;false;false;4102;2566;2023;12;0;0;\0;0;0;0;0;0;0
212244;2024-01-10 01:22:18.434228+00;2024-01-10 01:22:18.43426+00;false;2023-12-01 03:00:00+00;8006,8;9718,51;24791,43;23079,72;false;false;2423;2384;2023;12;0;0;\0;0;0;0;0;0;0
212245;2024-01-10 01:22:18.443025+00;2024-01-10 01:22:18.443065+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3505;2384;2023;12;0;0;\0;0;0;0;0;0;0
212246;2024-01-10 01:24:47.968858+00;2024-01-10 01:24:47.968904+00;false;2023-12-01 03:00:00+00;17024,81;16220,59;3389,59;4193,81;false;false;2087;2048;2023;12;0;0;\0;0;0;0;0;0;0
212247;2024-01-10 01:24:47.977109+00;2024-01-10 01:24:47.977138+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3177;2048;2023;12;0;0;\0;0;0;0;0;0;0
212248;2024-01-10 01:26:43.231981+00;2024-01-10 01:26:43.232034+00;false;2023-12-01 03:00:00+00;8706,98;5388,81;673,97;3992,14;false;false;2485;2446;2023;12;0;0;\0;0;0;0;0;0;0
212249;2024-01-10 01:26:43.24576+00;2024-01-10 01:26:43.245805+00;false;2023-12-01 03:00:00+00;86112,78;61174,65;37,07;24975,2;false;false;5470;2446;2023;12;0;0;\0;0;0;0;0;0;0
212250;2024-01-10 01:26:43.253541+00;2024-01-10 01:26:43.253575+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4849;2446;2023;12;0;0;\0;0;0;0;0;0;0
212251;2024-01-10 01:58:52.926145+00;2024-01-10 01:58:52.92619+00;false;2023-12-01 03:00:00+00;4118,07;3732,28;1303,94;1353,09;false;false;6037;2389;2023;12;0;336,64;\0;0;0;0;0;0;0
212252;2024-01-10 01:58:52.934439+00;2024-01-10 01:58:52.934482+00;false;2023-12-01 03:00:00+00;0;0;122,47;459,11;false;false;6269;2389;2023;12;336,64;0;\0;0;0;0;0;0;0
212253;2024-01-10 01:58:52.94262+00;2024-01-10 01:58:52.942663+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;2428;2389;2023;12;0;0;\0;0;0;0;0;0;0
212254;2024-01-10 01:58:52.949779+00;2024-01-10 01:58:52.949817+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;6038;2389;2023;12;0;0;\0;0;0;0;0;0;0
212255;2024-01-10 01:58:52.956687+00;2024-01-10 01:58:52.956714+00;false;2023-12-01 03:00:00+00;0;0;763,4;763,4;false;false;6039;2389;2023;12;0;0;\0;0;0;0;0;0;0
212256;2024-01-10 01:58:52.962234+00;2024-01-10 01:58:52.962261+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;6082;2389;2023;12;0;0;\0;0;0;0;0;0;0
212257;2024-01-10 02:29:25.933693+00;2024-01-10 02:29:25.933742+00;false;2023-12-01 03:00:00+00;13507,55;9942,71;26702,41;30267,25;false;false;2063;2024;2023;12;0;0;\0;0;0;0;0;0;0
212258;2024-01-10 02:29:25.944985+00;2024-01-10 02:29:25.945034+00;false;2023-12-01 03:00:00+00;12042,48;17796,72;17519,08;11764,84;false;false;5942;2024;2023;12;0;0;\0;0;0;0;0;0;0
212259;2024-01-10 02:29:25.954429+00;2024-01-10 02:29:25.954476+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4245;2024;2023;12;0;0;\0;0;0;0;0;0;0
212260;2024-01-10 02:42:45.890007+00;2024-01-10 02:42:45.890041+00;false;2023-12-01 03:00:00+00;3335,2;3073,67;233,29;494,82;false;false;2484;2445;2023;12;0;0;\0;0;0;0;0;0;0
212261;2024-01-10 02:42:45.899112+00;2024-01-10 02:42:45.899141+00;false;2023-12-01 03:00:00+00;16148,91;13092,11;0;0;false;false;6387;2445;2023;12;7444,46;10501,26;\0;0;0;0;0;0;0
212262;2024-01-10 02:42:45.905316+00;2024-01-10 02:42:45.905345+00;false;2023-12-01 03:00:00+00;0,61;0;491,64;3549,05;false;false;6388;2445;2023;12;10501,26;7444,46;\0;0;0;0;0;0;0
212263;2024-01-10 02:42:45.911556+00;2024-01-10 02:42:45.911581+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;5240;2445;2023;12;0;0;\0;0;0;0;0;0;0
212264;2024-01-10 02:48:08.878867+00;2024-01-10 02:48:08.878917+00;false;2023-12-01 03:00:00+00;10325,25;9994,68;41211,05;41541,62;false;false;5642;2829;2023;12;0;0;\0;0;0;0;0;0;0
212265;2024-01-10 02:50:37.222996+00;2024-01-10 02:50:37.223042+00;false;2023-12-01 03:00:00+00;9736,65;11624,86;1888,21;0;false;false;1998;1959;2023;12;0;0;\0;0;0;0;0;0;0
212266;2024-01-10 02:50:37.232284+00;2024-01-10 02:50:37.232323+00;false;2023-12-01 03:00:00+00;3746,38;3610,06;1633,45;1769,77;false;false;3311;1959;2023;12;0;0;\0;0;0;0;0;0;0
212267;2024-01-10 02:50:37.239769+00;2024-01-10 02:50:37.239803+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4890;1959;2023;12;0;0;\0;0;0;0;0;0;0
212268;2024-01-10 02:52:36.639769+00;2024-01-10 02:52:36.639814+00;false;2023-12-01 03:00:00+00;8957,5;2459,99;113,34;2598,3;false;false;2594;2555;2023;12;0;4012,55;\0;0;0;0;0;0;0
212269;2024-01-10 02:52:36.650166+00;2024-01-10 02:52:36.650214+00;false;2023-12-01 03:00:00+00;22457,66;22098,1;5685,95;9363,06;false;false;3685;2555;2023;12;4317,55;1000;\0;0;0;0;0;0;0
212270;2024-01-10 02:52:36.659013+00;2024-01-10 02:52:36.659057+00;false;2023-12-01 03:00:00+00;212;0;300,37;207,37;false;false;5464;2555;2023;12;0;305;\0;0;0;0;0;0;0
212271;2024-01-10 02:52:36.667244+00;2024-01-10 02:52:36.667274+00;false;2023-12-01 03:00:00+00;1005,46;1516,5;409,71;898,67;false;false;6236;2555;2023;12;1000;0;\0;0;0;0;0;0;0
212272;2024-01-10 03:26:18.317268+00;2024-01-10 03:26:18.317323+00;false;2023-12-01 03:00:00+00;3901,55;3897,45;47,49;51,59;false;false;2590;2551;2023;12;0;0;\0;0;0;0;0;0;0
212273;2024-01-10 03:39:23.92072+00;2024-01-10 03:39:23.920758+00;false;2023-12-01 03:00:00+00;2973,9;2124;1553,88;1533,78;false;false;2603;2564;2023;12;0;870;\0;0;0;0;0;0;0
212274;2024-01-10 03:39:23.930969+00;2024-01-10 03:39:23.93103+00;false;2023-12-01 03:00:00+00;4190,1;5528,12;2830,02;2362;false;false;4100;2564;2023;12;870;0;\0;0;0;0;0;0;0
212275;2024-01-10 03:39:23.938101+00;2024-01-10 03:39:23.938132+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;5348;2564;2023;12;0;0;\0;0;0;0;0;0;0
212276;2024-01-10 03:39:23.945503+00;2024-01-10 03:39:23.945532+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;6070;2564;2023;12;0;0;\0;0;0;0;0;0;0
212277;2024-01-10 09:08:18.406112+00;2024-01-10 09:08:18.406167+00;false;2023-12-01 03:00:00+00;14216,67;9045,21;20978,55;26150,01;false;false;6188;2880;2023;12;0;0;\0;0;0;0;0;0;0
212278;2024-01-10 09:28:14.45266+00;2024-01-10 09:28:14.452695+00;false;2023-12-01 03:00:00+00;8527,21;8646,32;3693,59;3574,48;false;false;2290;2251;2023;12;0;0;\0;0;0;0;0;0;0
212279;2024-01-10 10:23:57.3742+00;2024-01-10 10:23:57.374238+00;false;2023-12-01 03:00:00+00;12627,58;11184,35;3706,29;5149,52;false;false;2186;2147;2023;12;0;0;\0;0;0;0;0;0;0
212280;2024-01-10 10:23:57.386016+00;2024-01-10 10:23:57.38605+00;false;2023-12-01 03:00:00+00;0;0;0,15;0,15;false;false;3845;2147;2023;12;0;0;\0;0;0;0;0;0;0
212281;2024-01-10 10:23:57.395074+00;2024-01-10 10:23:57.395127+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3846;2147;2023;12;0;0;\0;0;0;0;0;0;0
212282;2024-01-10 10:23:57.403823+00;2024-01-10 10:23:57.403874+00;false;2023-12-01 03:00:00+00;0;0;1,81;1,81;false;false;3932;2147;2023;12;0;0;\0;0;0;0;0;0;0
212283;2024-01-10 11:18:11.300285+00;2024-01-10 11:18:11.300332+00;false;2023-12-01 03:00:00+00;1749,85;2418,04;3308,74;2640,55;false;false;2529;2490;2023;12;0;0;\0;0;0;0;0;0;0
212284;2024-01-10 11:47:39.088209+00;2024-01-10 11:47:39.088276+00;false;2023-12-01 03:00:00+00;23268,6;7556,7;103,64;115,54;false;false;1947;1908;2023;12;0;15700;\0;0;0;0;0;0;0
212285;2024-01-10 11:47:39.095359+00;2024-01-10 11:47:39.095401+00;false;2023-12-01 03:00:00+00;22505,6;6824,72;2260,17;8142,05;false;false;2947;1908;2023;12;0;9799;\0;0;0;0;0;0;0
212286;2024-01-10 11:47:39.101525+00;2024-01-10 11:47:39.101555+00;false;2023-12-01 03:00:00+00;12995,36;34133,64;6939,58;11300,3;false;false;6355;1908;2023;12;25499;0;\0;0;0;0;0;0;0
212287;2024-01-10 11:47:39.107641+00;2024-01-10 11:47:39.107673+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;2978;1908;2023;12;0;0;\0;0;0;0;0;0;0
212288;2024-01-10 11:47:39.115545+00;2024-01-10 11:47:39.115587+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;2979;1908;2023;12;0;0;\0;0;0;0;0;0;0
212289;2024-01-10 11:47:39.122074+00;2024-01-10 11:47:39.122111+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3295;1908;2023;12;0;0;\0;0;0;0;0;0;0
212290;2024-01-10 11:47:39.128885+00;2024-01-10 11:47:39.128922+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3754;1908;2023;12;0;0;\0;0;0;0;0;0;0
212291;2024-01-10 11:47:39.136324+00;2024-01-10 11:47:39.136365+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4065;1908;2023;12;0;0;\0;0;0;0;0;0;0
212292;2024-01-10 11:47:39.143609+00;2024-01-10 11:47:39.143649+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4067;1908;2023;12;0;0;\0;0;0;0;0;0;0
212293;2024-01-10 11:47:39.150591+00;2024-01-10 11:47:39.150634+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;6135;1908;2023;12;0;0;\0;0;0;0;0;0;0
212294;2024-01-10 11:53:23.902669+00;2024-01-10 11:53:23.902722+00;false;2023-12-01 03:00:00+00;3312,95;4603,83;674,1;695,03;false;false;2101;2062;2023;12;1311,81;0;\0;0;0;0;0;0;0
212295;2024-01-10 11:53:23.914432+00;2024-01-10 11:53:23.91448+00;false;2023-12-01 03:00:00+00;3024;2053,17;9151,04;9516,87;false;false;3221;2062;2023;12;0;605;\0;0;0;0;0;0;0
212296;2024-01-10 11:53:23.931355+00;2024-01-10 11:53:23.931397+00;false;2023-12-01 03:00:00+00;2152,5;1507,5;2932,33;3147,33;false;false;3293;2062;2023;12;0;430;\0;0;0;0;0;0;0
212297;2024-01-10 11:53:23.940808+00;2024-01-10 11:53:23.940855+00;false;2023-12-01 03:00:00+00;1384,05;1278;219,63;48,87;false;false;3537;2062;2023;12;0;276,81;\0;0;0;0;0;0;0
212298;2024-01-10 11:56:50.382797+00;2024-01-10 11:56:50.382842+00;false;2023-12-01 03:00:00+00;12993,3;13591,66;5,09;56,73;false;false;2475;2436;2023;12;650;0;\0;0;0;0;0;0;0
212299;2024-01-10 11:56:50.392988+00;2024-01-10 11:56:50.393033+00;false;2023-12-01 03:00:00+00;92,6;0;21;113,6;false;false;5669;2436;2023;12;0;0;\0;0;0;0;0;0;0
212300;2024-01-10 11:56:50.400461+00;2024-01-10 11:56:50.400493+00;false;2023-12-01 03:00:00+00;464;0;46,92;510,92;false;false;5730;2436;2023;12;0;0;\0;0;0;0;0;0;0
212301;2024-01-10 11:56:50.408066+00;2024-01-10 11:56:50.408099+00;false;2023-12-01 03:00:00+00;650;0;0,54;0,54;false;false;5877;2436;2023;12;0;650;\0;0;0;0;0;0;0
212302;2024-01-10 11:56:50.415703+00;2024-01-10 11:56:50.415734+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3225;2436;2023;12;0;0;\0;0;0;0;0;0;0
212303;2024-01-10 11:56:50.422451+00;2024-01-10 11:56:50.422484+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;6146;2436;2023;12;0;0;\0;0;0;0;0;0;0
212312;2024-01-10 12:19:50.108648+00;2024-01-10 12:19:50.108702+00;false;2023-12-01 03:00:00+00;5525;3927,55;10822,75;12420,2;false;false;5706;2848;2023;12;0;0;\0;0;0;0;0;0;0
212329;2024-01-10 12:40:29.548319+00;2024-01-10 12:40:29.548374+00;false;2023-12-01 03:00:00+00;2593;2707,27;2356,63;2242,36;false;false;2524;2485;2023;12;0;0;\0;0;0;0;0;0;0
212332;2024-01-10 12:46:07.771167+00;2024-01-10 12:46:07.771204+00;false;2023-12-01 03:00:00+00;5273,05;4277,59;1458,18;2453,64;false;false;2393;2354;2023;12;0;0;\0;0;0;0;0;0;0
212333;2024-01-10 12:46:07.782864+00;2024-01-10 12:46:07.782912+00;false;2023-12-01 03:00:00+00;434,5;627,6;5183,9;4990,8;false;false;3340;2354;2023;12;0;0;\0;0;0;0;0;0;0
212334;2024-01-10 12:46:07.793178+00;2024-01-10 12:46:07.793209+00;false;2023-12-01 03:00:00+00;0;0;188,18;188,18;false;false;4145;2354;2023;12;0;0;\0;0;0;0;0;0;0
212344;2024-01-10 12:57:04.306246+00;2024-01-10 12:57:04.306279+00;false;2023-12-01 03:00:00+00;5755,65;5128,64;769,52;1396,53;false;false;2450;2411;2023;12;0;0;\0;0;0;0;0;0;0
212345;2024-01-10 12:57:04.314211+00;2024-01-10 12:57:04.314243+00;false;2023-12-01 03:00:00+00;8102,3;6855,36;6485,64;7732,58;false;false;3638;2411;2023;12;0;0;\0;0;0;0;0;0;0
212346;2024-01-10 12:57:04.320169+00;2024-01-10 12:57:04.320204+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3931;2411;2023;12;0;0;\0;0;0;0;0;0;0
212374;2024-01-10 13:09:20.963619+00;2024-01-10 13:09:20.963652+00;false;2023-12-01 03:00:00+00;33889,29;32050,27;731,86;2570,88;false;false;2056;2017;2023;12;0;0;\0;0;0;0;0;0;0
212375;2024-01-10 13:09:20.971742+00;2024-01-10 13:09:20.971782+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3088;2017;2023;12;0;0;\0;0;0;0;0;0;0
212504;2024-01-10 19:06:56.510262+00;2024-01-10 19:06:56.510289+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;6136;2217;2023;12;0;0;\0;0;0;0;0;0;0
212394;2024-01-10 13:16:30.945771+00;2024-01-10 13:16:30.945804+00;false;2023-12-01 03:00:00+00;22034,57;20675,43;13744,83;16821,87;false;false;2455;2416;2023;12;1717,9;0;\0;0;0;0;0;0;0
